No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
167,"2,5-dichlorophenols",6.695481676,583-78-8,OC1=CC(Cl)=CC=C1Cl,7,,10.1021/acs.iecr.9b00337,alcohol,Oxygenated organics
168,"2,5-dichlorophenols",6.889301703,583-78-8,OC1=CC(Cl)=CC=C1Cl,5,,10.1021/acs.iecr.9b00337,alcohol,Oxygenated organics
169,"2,5-dimethyl phenol",7.340444,29053-91-6,Cc1ccc(C)c(O)c1,7,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
170,"2,5-dimethyl phenol",7.340444115,145929-31-3,CC1=CC(=C(C=C1)C)O,7,,10.1021/acs.iecr.9b00337,alkane,Aliphatic hydrocarbons
171,"2,6-Dinitrotoluene",-0.955779273,606-20-2,CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],,,10.1016/j.cej.2014.05.073,alkane,Aliphatic hydrocarbons
172,"2,6-Nonadienal",4.94,17587-33-6,CC/C=C/CC/C=C/C=O,,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
173,"2,6-dimethyl phenol",4.217484,1865-00-5,Cc1cccc(C)c1O,,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
174,"2,6-dimethyl phenol",4.217483944,576-26-1,CC1=C(C(=CC=C1)C)O,,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
175,"2-(1-Methylpropyl)-4,6-dinitrophenol",2.505149978, 88-85-7,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O,,,NIST,diol,Polyfunctional / highly functionalized
176,"2-(1-Methylpropyl)-4,6-dinitrophenoxide ion",5.176091259,530-17-6,CC(C)CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],,,NIST,alkane,Aliphatic hydrocarbons
177,"2-(2,4,5-Trichlorophenoxy)propionic acid",0.949390007,93-72-1,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,,,NIST,alcohol,Oxygenated organics
178,"2-(2,4-dioxo-3,4-dihydroquinazolin-1(2h)- yl)Benzaldehyde",0.0,869377-50-4,O=Cc1ccccc1-n1c(=O)[nH]c(=O)c2ccccc21,,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
179,2-(4-Chloro-2-methylphenoxy)propionate,1.612783857,93-65-2,ClC1=CC=C(OC(C)C(O)=O)C(C)=C1,7,,NIST,cyclo,Aromatic & PAHs
180,2-(4-Chloro-2-methylphenoxy)propionic acid,1.146128036,93-65-2,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O,2,,NIST,alcohol,Oxygenated organics
181,2-(4-Chloro-2-methylphenoxy)propionic acid,1.602059991,93-65-2,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O,2,,NIST,alcohol,Oxygenated organics
182,2-(4-Chloro-2-methylphenoxy)propionic acid,1.462397998,93-65-2,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O,2,,NIST,alcohol,Oxygenated organics
183,2-(4-Chlorophenoxy)-2-methylpropionate,1.653212514,882-09-7,ClC1=CC=C(OC(C)(C)C(O)=O)C=C1,7.5,,NIST,cyclo,Aromatic & PAHs
184,2-(4-Chlorophenoxy)-2-methylpropionic acid,1.792391689,882-09-7,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,2,,NIST,alcohol,Oxygenated organics
185,2-(4-Chlorophenoxy)-2-methylpropionic acid,1.57,882-09-7,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl,2,,https://doi.org/10.1080/01919519208552274.,alcohol,Oxygenated organics
186,2-(4-Chlorophenoxy)-2-methylpropionic acid,1.57,24818-79-9,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
187,2-Butanone,-1.15490196,78-93-3,CCC(=O)C,2,,https://doi.org/10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
188,2-Butanone,-1.1549,101258-83-7,CCC(C)=O,2,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
189,2-CH3C6H4OH,4.079181246,95-48-7,OC1=CC=CC=C1C,1.5,,NIST,alcohol,Oxygenated organics
190,2-CH3C6H4OH,3.792391689,95-48-7,OC1=CC=CC=C1C,2.8,,NIST,alcohol,Oxygenated organics
191,2-ClC6H4OH,3.041392685,95-57-8,OC1=CC=CC=C1Cl,,,NIST,alcohol,Oxygenated organics
192,2-F aniline,6.862131379,348-54-9​,NC1=CC=CC=C1F,,,doi.org/10.1016/j.watres.2012.06.006,cyclo,Aromatic & PAHs
193,2-HOC6H4CO2H,2.698970004, 69-72-7,OC1=CC=CC=C1C(O)=O,1.2,,NIST,alcohol,Oxygenated organics
194,2-Hydroxybenzoate ion,4.477121255,63-36-5,C1=CC=CC(=C1)C(=O)[O-],,,NIST,halogeneted,Halogenated organics
195,2-Methoxy-2-methyl propionaldehyde,0.7,848462-78-2,COC(C)(C)C=O,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
196,2-Methyl-4-carboxaldehyde thiazole,2.176091259,20949-84-2,CC1=NC(C=O)=CS1,7,,https://doi.org/10.1021/acs.est.5c01323,"sulfide, disulfide",Sulfur-containing organics
197,2-Methyl-4-chlorophenoxyacetic acid,1.07,1785255-91-5,Cc1cc(Cl)ccc1OCC(=O)O,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
198,2-Methylisoborneol,-0.46,2371-42-8,CC1(C)[C@@H]2CC[C@@]1(C)[C@](C)(O)C2,,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
199,2-Methylisoborneol,1.0,514-02-3,C[C@@]12CC[C@@H](C1(C)C)C[C@@]2(C)O,,,https://doi.org/10.1002/j.1551-8833.1990.tb06967.x,halogeneted,Halogenated organics
200,2-Methylnaphthalene,3.0, 91-57-6,CC1=CC2=CC=CC=C2C=C1,5.6,,NIST,cyclo,Aromatic & PAHs
201,2-Methyloxazoline,-0.301029996,1120-64-5,CC1=NCCO1,7,,https://doi.org/10.1021/acs.est.5c01323,alkane,Aliphatic hydrocarbons
202,2-Methylthiazole,3.301029996,3581-87-1,CC1=NC=CS1,7,,https://doi.org/10.1021/acs.est.5c01323,"sulfide, disulfide",Sulfur-containing organics
203,2-Methylthiazoline,4.278753601,2346-00-1,CC1=NCCS1,7,,https://doi.org/10.1021/acs.est.5c01323,"sulfide, disulfide",Sulfur-containing organics
204,2-Nitroso-1-naphthol,-0.5255,6373-60-0,C1=CC=C2C(=C1)C=CC(=C2O)N=O,,,10.1016/j.chemosphere.2014.05.068,halogeneted,Halogenated organics
205,2-OCH3 aniline,7.235528447,90-04-0​,COC1=CC=CC=C1N,,,doi.org/10.1016/j.watres.2012.06.006,alcohol,Oxygenated organics
206,2-Pentanone,-1.698970004,107-87-9,CCCC(=O)C,2,,https://doi.org/10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
207,2-Pentanone,-1.7,865-66-7,CCCC(C)=O,,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
208,"2-Phosphonobutane-1,2,4-tricarboxylic acid",-0.920818754,37971-36-1,C(CC(CC(=O)O)(C(=O)O)P(=O)(O)O)C(=O)O,,,10.1016/J.WATRES.2018.10.038,diol,Polyfunctional / highly functionalized
209,2-PrOH,0.397940009,67-63-0,OC(C)C,3.1,,NIST,alcohol,Oxygenated organics
210,2-PrOH,0.278753601,67-63-0,OC(C)C,2~6,,NIST,alcohol,Oxygenated organics
211,2-PrOH,0.462397998,67-63-0,OC(C)C,7,,NIST,alcohol,Oxygenated organics
212,2-PrOH,0.447158031,67-63-0,OC(C)C,5.9,,NIST,alcohol,Oxygenated organics
213,2-PrOH,0.278753601,67-63-0,OC(C)C,2.2,,NIST,alcohol,Oxygenated organics
214,2-Propanol,0.48,67-63-0,CC(C)O,7,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
215,2-Propanol,0.278753601,67-63-0,CC(C)O,4,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
216,2-Pyrrolidone,0.57,2687-94-7,O=C1CCCN1,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
217,2-acetamidoacrylic acid,5.973127854,5429-56-1,CC(=O)NC(=C)C(=O)O,,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
218,"2-amino-4,6-dinitrotoluene",5.161368,41180-47-6,Cc1c(N)cc([N+](=O)[O-])cc1[N+](=O)[O-],,,https://doi.org/10.1016/j.jece.2024.112473,cyclo,Aromatic & PAHs
219,"2-amino-4,6-dinitrotoluene",5.161368002,35572-78-2,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N,,,10.1021/es990189i,alkane,Aliphatic hydrocarbons
220,"2-buten-1,4-dialmix",3.851258349,110-64-5,OCC=CCO,2.3,,https://doi.org/10.1021/acs.est.4c07119,alcohol,Oxygenated organics
221,"2-buten-1,4-dialmix",3.939519253,110-64-5,OCC=CCO,2.3,25.0, https://pubs.acs.org/doi/10.1021/acs.est.4c07119,alcohol,Oxygenated organics
222,"2-buten-1,4-dialmix",3.672097858,110-64-5,OCC=CCO,2.3,10.0, https://pubs.acs.org/doi/10.1021/acs.est.4c07119,alcohol,Oxygenated organics
223,"2-buten-1,4-dialmix",3.851258349,110-64-5,OCC=CCO,2.3,20.0, https://pubs.acs.org/doi/10.1021/acs.est.4c07119,alcohol,Oxygenated organics
224,"2-buten-1,4-dialmix",3.740362689,110-64-5,OCC=CCO,2.3,15.0, https://pubs.acs.org/doi/10.1021/acs.est.4c07119,alcohol,Oxygenated organics
225,2-carboxylato phenol,4.477121255,91-40-7,O=C(O)C1=C(C=CC=C1)NC2=CC=CC=C2,6,,10.1016/0043-1354(83)90098-2,cyclo,Aromatic & PAHs
226,2-carboxylato phenol,4.477121,58034-29-0,O=C([O-])c1ccccc1O,6,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
227,2-chloro phenol,6.558708571,95-57-8,C1=CC=C(C(=C1)O)Cl,7,,10.1016/0043-1354(83)90099-4,halogeneted,Halogenated organics
228,2-chloro phenol,3.041392685,95-57-8,C1=CC=C(C(=C1)O)Cl,8.301029996,,10.1016/0043-1354(83)90099-4,halogeneted,Halogenated organics
229,2-chloro phenol,3.041393,105094-80-2,Oc1ccccc1Cl,8.30103,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
230,2-chloro phenol,6.558709,105094-80-2,Oc1ccccc1Cl,7,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
231,2-chloro phenolate,8.30103,94230-98-5,[O-]c1ccccc1Cl,,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
232,"2-chloro-4,6-diethylamino-1,3,5-triazine, 1",1.238547888,3397-62-4,ClC1=NC(N)=NC(N)=N1,7.5,,10.1016/j.scitotenv.2020.136816,halogeneted,Halogenated organics
233,"2-chloro-4,6-diethylamino-1,3,5-triazine, 1",0.523746,30894-76-9,CCNc1nc(Cl)nc(NCC)n1,2,,https://doi.org/10.1016/j.jece.2024.112473,triazine,Heterocycles
234,"2-chloro-4,6-diethylamino-1,3,5-triazine, 1",1.075547,30894-76-9,CCNc1nc(Cl)nc(NCC)n1,3,,https://doi.org/10.1016/j.jece.2024.112473,triazine,Heterocycles
235,"2-chloro-4,6-diethylamino-1,3,5-triazine, 1",0.94,580-48-3,CCN(C1=NC(N(CC)CC)=NC(Cl)=N1)CC,7,,10.1016/j.scitotenv.2020.136816,alkane,Aliphatic hydrocarbons
236,"2-chloro-4,6-diethylamino-1,3,5-triazine, 1",0.523746467,580-48-3,CCN(C1=NC(N(CC)CC)=NC(Cl)=N1)CC,2,,10.1016/j.scitotenv.2020.136816,alkane,Aliphatic hydrocarbons
237,"2-chloro-4,6-diethylamino-1,3,5-triazine, 1",0.681241237,580-48-3,CCN(C1=NC(N(CC)CC)=NC(Cl)=N1)CC,4.3,,10.1016/j.scitotenv.2020.136816,alkane,Aliphatic hydrocarbons
238,"2-chloro-4,6-diethylamino-1,3,5-triazine, 1",1.075546961,580-48-3,CCN(C1=NC(N(CC)CC)=NC(Cl)=N1)CC,3,,10.1016/j.scitotenv.2020.136816,alkane,Aliphatic hydrocarbons
239,"2-chloro-4,6-diethylamino-1,3,5-triazine, 1",0.94,30894-76-9,CCNc1nc(Cl)nc(NCC)n1,7,,https://doi.org/10.1016/j.jece.2024.112473,triazine,Heterocycles
240,"2-chloro-4,6-diethylamino-1,3,5-triazine, 1",0.681241,30894-76-9,CCNc1nc(Cl)nc(NCC)n1,4.3,,https://doi.org/10.1016/j.jece.2024.112473,triazine,Heterocycles
241,"2-chloro-4,6-diethylamino-1,3,5-triazine, 1",1.238548,30894-76-9,CCNc1nc(Cl)nc(NCC)n1,7.5,,https://doi.org/10.1016/j.jece.2024.112473,triazine,Heterocycles
242,"2-chloro-4,6-diisopropylamino-1,3,5- triazine 3",0.184691,60717-06-8,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,3,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
243,"2-chloro-4,6-diisopropylamino-1,3,5-triazine 3",0.184691431,139-40-2​,CC(C)NC1=NC(Cl)=NC(NC(C)C)=N1,3,,10.1080/713610663,alkane,Aliphatic hydrocarbons
244,"2-chloro-4,6-dimethylamino-1,3,5-triazine 2",0.397940009,580-48-3,CCN(C1=NC(N(CC)CC)=NC(Cl)=N1)CC,3,,10.1080/713610663,alkane,Aliphatic hydrocarbons
245,"2-chloro-4,6-dimethylamino-1,3,5-triazine 2",0.39794,60717-06-8,CNc1nc(Cl)nc(NC)n1,3,,https://doi.org/10.1016/j.jece.2024.112473,triazine,Heterocycles
246,"2-chloro-4-amino-6-ethylamino-1,3,5- triazine 6",0.683501,841280-35-1,CCNc1nc(N)nc(Cl)n1,,,https://doi.org/10.1016/j.jece.2024.112473,triazine,Heterocycles
247,"2-chloro-4-amino-6-ethylamino-1,3,5- triazine 6",0.502427,841280-35-1,CCNc1nc(N)nc(Cl)n1,3,,https://doi.org/10.1016/j.jece.2024.112473,triazine,Heterocycles
248,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine 14",1.210624783,102029-43-6,ClC1=NC(=NC(=N1)NCC)NC(C)C,7,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
249,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine 14",10.47712125,102029-43-6,ClC1=NC(=NC(=N1)NCC)NC(C)C,9,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
250,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine 14",1.210624783,102029-43-6,ClC1=NC(=NC(=N1)NCC)NC(C)C,7.5,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
251,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine 14",0.875061263,102029-43-6,C1(NC(C)C)=NC(=NC(NCC)=N1)Cl,2.5,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
252,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine 14",1.380211242,102029-43-6,C1(NC(C)C)=NC(=NC(NCC)=N1)Cl,4,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
253,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine 14",1.210624783,102029-43-6,C1(NC(C)C)=NC(=NC(NCC)=N1)Cl,2,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
254,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine 14",0.897627091,102029-43-6,C1(NC(C)C)=NC(=NC(NCC)=N1)Cl,3,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
255,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine 14",1.210624783,102029-43-6,C1(NC(C)C)=NC(=NC(NCC)=N1)Cl,4.1,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
256,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine 14",1.210624783,102029-43-6,C1(NC(C)C)=NC(=NC(NCC)=N1)Cl,5,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
257,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine 14",1.421603927,102029-43-6,C1(NC(C)C)=NC(=NC(NCC)=N1)Cl,2.8,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
258,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine 14",1.210624783,102029-43-6,C1(NC(C)C)=NC(=NC(NCC)=N1)Cl,9,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
259,"2-chloro-4-ethylamino-6-isopropylamino-1,3,5-triazine 14",1.113943352,102029-43-6,C1(NC(C)C)=NC(=NC(NCC)=N1)Cl,4.2,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
260,"2-chloro-4-ethylamino-6-t-butylamino- 1,3,5-triazine 16",0.947924,886-50-0,CCNc1nc(Cl)nc(NC(C)(C)C)n1,3,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
261,2-cyclopenten-1-one,3.62324929,28982-58-3,C1CC(=O)C=C1,2.3,,https://doi.org/10.1021/acs.est.4c07119,cyclo,Aromatic & PAHs
262,2-ethynylbenzaldehyde,2.204119983,38846-64-9,C#CC1=CC=CC=C1C=O,2.3,,https://doi.org/10.1021/acs.est.4c07119,cyclo,Aromatic & PAHs
263,2-hydroxy phenol (catechol),7.334453751,​120-80-9,C1=CC=C(C(=C1)O)O,7,,10.1021/acs.iecr.9b00337,halogeneted,Halogenated organics
264,2-isopropyl-3- methoxypyrazine,1.700703717,​25773-40-4,CC(C)C1=NC=CN=C1OC,,,doi.org/10.1016/j.watres.2012.06.006,alcohol,Oxygenated organics
265,2-methyl phenol,3.141369421,84989-04-8,CC1=CC=CC=C1O,7,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
266,2-methyl-1-butene,3.932027064,563-46-2,CCC(=C)C,,,10.1002/kin.10093,alkane,Aliphatic hydrocarbons
267,2-methyl-2-pentene,5.436795333,625-27-4,CCC=C(C)C,,,https://doi.org/10.1021/jp211480x,alkane,Aliphatic hydrocarbons
268,2-methyl-3-buten-1-ol,3.352606954,4516-90-9,CC(CO)C=C,,,https://doi.org/10.1016/j.atmosenv.2010.09.047,alkane,Aliphatic hydrocarbons
269,2-methyl-4-penten-2-ol,3.41015275,624-97-5,CC(C)(CC=C)O,,,https://doi.org/10.1016/j.atmosenv.2021.118394,alkane,Aliphatic hydrocarbons
270,2-methyloxazole,4.672097858,23012-10-4,CC1=NC=CO1,7,,https://doi.org/10.1021/acs.est.5c01323,alkane,Aliphatic hydrocarbons
271,2-nitrophenol,7.146128036,88-75-5,C1=CC=C(C(=C1)[N+](=O)[O-])O,,,https://doi.org/10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
272,2′-Deoxyadenosine,1.15,4754-39-6,NC1=NC=NC2=C1N=CN2[C@H]3[C@H](O)[C@H](O)[C@@H](C)O3,2,,https://doi.org/10.1039/B009388M.,cyclo,Aromatic & PAHs
273,3'-Chloropropiophenone,2.47,34841-36-6,CCC(=O)c1cccc(Cl)c1,,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
274,"3,4,5-Trimethoxybenzoic",6.39,1185297-87-3,CCOC(=O)c1cc(OC)c(OC)c(OC)c1,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
275,"3,4-(CH3)2C6H3OH",5.041392685,95-65-8,OC1=CC=C(C)C(C)=C1,2.8,,NIST,alcohol,Oxygenated organics
276,"3,4-Dichloroaniline",-1.468,95-76-1,C1=CC(=C(C=C1N)Cl)Cl,,,10.1016/j.chemosphere.2014.05.068,halogeneted,Halogenated organics
277,"3,4-Dichlorobutene-1",-1.581698709,310447-99-5,C=CC(CCl)Cl,,,10.1007/s10975-005-0142-4,halogeneted,Halogenated organics
278,"3,4-dihydroxybenzoic acid",6.25,99-50-3,C1=CC(=C(C=C1C(=O)O)O)O,7,,10.1016/j.scitotenv.2020.136816,diol,Polyfunctional / highly functionalized
279,"3,4-dimethoxy benzene",4.576754995,6380-23-0,COC1=CC(C=C)=CC=C1OC,,,doi.org/10.1016/j.watres.2012.06.006,diol,Polyfunctional / highly functionalized
280,"3,4-dimethyl phenol",4.922206277,95-65-8,CC1=C(C=C(C=C1)O)C,,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
281,3-(Dimethylaminomethyl)indole,9.56,13129-67-4,CN(C)Cc1c[nH]c2ccccc12,,,https://doi.org/10.1016/j.jece.2024.112473,cyclo,Aromatic & PAHs
282,3-Bromopropene,-1.15490196,106-95-6,C=CCBr,,,10.1007/s10975-005-0142-4,halogeneted,Halogenated organics
283,3-CH3 aniline,7.274157849,108-44-1​,NC1=CC=CC(C)=C1,,,doi.org/10.1016/j.watres.2012.06.006,cyclo,Aromatic & PAHs
284,3-CH3C6H4OH,3.792391689,108-39-4,OC1=CC=CC(C)=C1,2.8,,NIST,alcohol,Oxygenated organics
285,3-CH3C6H4OH,4.113943352,108-39-4,OC1=CC=CC(C)=C1,1.5,,NIST,alcohol,Oxygenated organics
286,3-Chlorocatechol,3.56,201740-93-4,Oc1cccc(Cl)c1O,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
287,3-Cl aniline,6.894316063,108-42-9​,NC1=CC=CC(Cl)=C1,,,doi.org/10.1016/j.watres.2012.06.006,cyclo,Aromatic & PAHs
288,3-F aniline,6.909556029,372-19-0,NC1=CC=CC(F)=C1,,,doi.org/10.1016/j.watres.2012.06.006,cyclo,Aromatic & PAHs
289,3-Hexenoic acid,1.53,1577-18-0,CC/C=C/CC(=O)O,,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
290,3-I aniline,6.870403905,​626-01-7,IC1=CC=CC(=C1)N,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
291,3-Methylphenol,4.11,41701-84-2,Cc1cccc(O)c1,,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
292,3-NO2 aniline,6.376576957,​99-09-2,NC1CC(CCC1)[N+](=O)[O-],,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
293,3-aminophenol,7.217483944,591-27-5,C1=CC(=CC(=C1)O)N,7,,10.1021/acs.iecr.9b00337,halogeneted,Halogenated organics
294,3-buten-1-ol,5.556302501,627-27-0,C=CCCO,2.3,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
295,3-buten-2-ol,4.995635195,598-32-3,CC(C=C)O,2.3,,https://doi.org/10.1021/acs.est.4c07119,alkane,Aliphatic hydrocarbons
296,3-buten-2-one,3.431041945,78-94-4,CC(=O)C=C,,, https://doi.org/10.1002/cphc.201000404,alkane,Aliphatic hydrocarbons
297,3-butyn-1-ol,2.69019608,927-74-2,C#CCCO,2.3,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
298,3-butynoic acid,2.792391689,2345-51-9,C#CCC(=O)O,7,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
299,3-butynoic acid,2.301029996,2345-51-9,C#CCC(=O)O,2.3,,https://doi.org/10.1021/acs.est.4c07119,halogeneted,Halogenated organics
300,3-chlorophenol,7.025305865,108-43-0,C1=CC(=CC(=C1)Cl)O,7,,10.1021/acs.iecr.9b00337,halogeneted,Halogenated organics
301,3-hydroxy (resorcinol)phenol,4.922766,1190021-40-9,Oc1cccc(O)c1,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
302,3-hydroxy phenol (resorcinol),5.988558957,​108-46-3,OC1=CC=CC(O)=C1,7,,10.1021/acs.iecr.9b00337,alcohol,Oxygenated organics
303,3-methoxyphenol,6.344392274,150-19-6,COC1=CC=CC(=C1)O,7,,10.1021/acs.iecr.9b00337,alcohol,Oxygenated organics
304,3-methyl phenol,4.180325015,155174-22-4,CC1=CC(=CC=C1)O,,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
305,3-methyl phenol (m-cresol),6.629409599,108-39-4,OC1=CC=CC(C)=C1,7,,10.1021/acs.iecr.9b00337,alcohol,Oxygenated organics
306,3-methyl-1-butene,3.757927183,563-45-1,CC(C)C=C,,,10.1002/(SICI)1097-4601(1996)28:6<461::AID-KIN8>3.0.CO;2-T,alkane,Aliphatic hydrocarbons
307,3-methyl-3-buten-1-ol,3.612249664,781-03-3,CC(=C)CCO,,,https://doi.org/10.1016/j.atmosenv.2010.09.047,alkane,Aliphatic hydrocarbons
308,3-methyl-3-buten-2-one,3.851622758,814-78-8,CC(=C)C(=O)C,,,10.1039/c4cp05461j,alkane,Aliphatic hydrocarbons
309,3-methyl-3-penten-2-one,4.389325592,565-62-8,CC=C(C)C(=O)C,,, 10.1039/c4cp05461j,alkane,Aliphatic hydrocarbons
310,3-methylindole,5.725911632,83-34-1,CC1=CNC2=CC=CC=C12,8,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
311,3-methylindole,5.716837723,83-34-1,CC1=CNC2=CC=CC=C12,10,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
312,3-methylindole,5.643452676,83-34-1,CC1=CNC2=CC=CC=C12,5,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
313,3-methylindole,5.692846919,83-34-1,CC1=CNC2=CC=CC=C12,9,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
314,3-methylindole,5.629409599,83-34-1,CC1=CNC2=CC=CC=C12,4,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
315,3-methylindole,5.613841822,83-34-1,CC1=CNC2=CC=CC=C12,3,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
316,3-methylindole,5.753583059,83-34-1,CC1=CNC2=CC=CC=C12,6,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
317,3-methylindole,5.728770629,83-34-1,CC1=CNC2=CC=CC=C12,7,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
318,3-nitrophenol,6.167317335,554-84-7,C1=CC(=CC(=C1)O)[N+](=O)[O-],7,,10.1021/acs.iecr.9b00337,halogeneted,Halogenated organics
319,3-penten-2-one,4.323808796,625-33-2,C/C=C/C(=O)C,,, https://doi.org/10.1002/kin.550240905,halogeneted,Halogenated organics
320,4-Acetylamino-n-(5-methyl-3- isoxazolyl)benzenesulfonamide,1.3,169306-48-3,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,,,https://doi.org/10.1016/j.jece.2024.112473,amide,Nitrogen-containing organics
321,"4-Amino-3,5,6-trichloro-2-pyridinecarboxylate ion",2.146128036,35832-11-2,ClC1=C(Cl)C(N)=C(Cl)C(C(O)=O)=N1,7,,NIST,halogeneted,Halogenated organics
322,4-CH3C6H4OH,4.477121255, 106-44-5,OC1=CC=C(C)C=C1,1.5,,NIST,alcohol,Oxygenated organics
323,4-CH3C6H4OH,4.176091259, 106-44-5,OC1=CC=C(C)C=C1,2.8,,NIST,alcohol,Oxygenated organics
