No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
2592,"copper ethane-1,3-diamine",9.7,29471-80-5,NCCN.NCCN.[Cu+2],10.2,25.0,NIST,halogeneted,Halogenated organics
2593,"copper ethane-1,4-diamine",9.9,29471-80-5,NCCN.NCCN.[Cu+2],11.2,25.0,NIST,halogeneted,Halogenated organics
2594,coumarin,9.3,68952-72-7,O=c1ccc2ccccc2o1,7.0,25.0,Zhong et al.,benzene,Aromatic & PAHs
2595,crocetin,10.36,91740-80-6,CC(=C/C=C/C=C(C)/C=C/C=C(\C)C(O)=O)\C=C\C=C(/C)C(O)=O,5.9,25.0,"Bors et al., 1982",alkane,Aliphatic hydrocarbons
2596,crocin,10.52,52841-81-3,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,5.9,25.0,NIST,diol,Polyfunctional / highly functionalized
2597,crotonaldehyde,9.763427994,123-73-9,C/C=C/C=O,,,https://doi.org/10.1021/acsestengg.5c00363,halogeneted,Halogenated organics
2598,crotonic acid,9.46,5707-59-5,C/C=C/C(=O)O,1.0,25.0,NIST,halogeneted,Halogenated organics
2599,cumene,9.88,92112-58-8,CC(C)c1ccccc1,7.0,25.0,"Sehested and Holcman, 1979",benzene,Aromatic & PAHs
2600,cyanamide,7.59,20611-81-8,NC#N,7.0,25.0,"Draganic et al., 1979",halogeneted,Halogenated organics
2601,cyanate ion,7.68,661-20-1,[N-]=C=O,11.0,25.0,NIST,halogeneted,Halogenated organics
2602,cyanate ion,7.83,661-20-1,[N-]=C=O,5.0,25.0,NIST,halogeneted,Halogenated organics
2603,cyanazine,9.28,157673-75-1,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,7.5,22.0,"De Laat et al., 1994",alkane,Aliphatic hydrocarbons
2604,cyanoacetate ion,7.2,2031258-57-6,N#CCC(=O)[O-],9.0,25.0,NIST,halogeneted,Halogenated organics
2605,cyanogen,7.0,160039-33-8,N#CC#N,,,https://doi.org/10.1021/acs.est.1c05521,halogeneted,Halogenated organics
2606,cyanogen,7.0,460-19-5,C(#N)C#N,,,https://doi.org/10.1021/acsestengg.5c00275,alkane,Aliphatic hydrocarbons
2607,cyanogen,7.0,160039-33-8,N#CC#N,7.0,25.0,"Draganic et al., 1971",halogeneted,Halogenated organics
2608,cyanuric acid,7.3,132965-78-7,O=C1NC(=O)NC(=O)N1,7.0,25.0,De laat 1994,triazine,Heterocycles
2609,cyclobutanecarboxylate ion,9.48,1219971-82-0,O=C([O-])C1CCC1,9.0,25.0,NIST,cyclo,Aromatic & PAHs
2610,cycloheptaamylose,9.62,7585-39-9,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
2611,cycloheptane,9.89,35464-32-5,C1CCCCCC1,2.0,25.0,"Snook and Hamilton, 1974",cyclo,Aromatic & PAHs
2612,cycloheptane,9.886490725,291-64-5,C1CCCCCC1,,,https://doi.org/10.1021/acsestengg.5c00337,cyclo,Aromatic & PAHs
2613,cycloheptanol,9.230448921,502-41-0,C1CCCC(CC1)O,,,https://doi.org/10.1021/acsestengg.5c00338,halogeneted,Halogenated organics
2614,cycloheptanol,9.23,656826-93-6,OC1CCCCCC1,1.8,25.0,"Snook and Hamilton, 1974",alcohol,Oxygenated organics
2615,cycloheptatriene,10.0,12128-81-3,C1C=CC=CC=C1,7.0,25.0,"Schoeneshoefer, 1971",cyclo,Aromatic & PAHs
2616,"cyclohexa-1,4-diene",9.886490725,122898-71-9,C1C=CCC=C1,,,https://doi.org/10.1021/acs.est.1c05240,cyclo,Aromatic & PAHs
2617,"cyclohexa-2,5-diene-1,4-dione",9.079181246,39510-96-8,O=C1C=CC(=O)C=C1,,,https://doi.org/10.1021/acs.est.1c04935,cyclo,Aromatic & PAHs
2618,cyclohexane,9.79,1735-17-7,C1CCCCC1,2.0,25.0,"Rudakov et al., 1981",benzene,Aromatic & PAHs
2619,cyclohexane,9.785329835,110-82-7,C1CCCCC1,,,https://doi.org/10.1021/acsestengg.5c00339,benzene,Aromatic & PAHs
2620,cyclohexanecarboxylate ion,9.74,3198-23-0,O=C([O-])C1CCCCC1,9.0,25.0,NIST,benzene,Aromatic & PAHs
2621,cyclohexene,9.94,19509-49-0,C1CCC=CC1,7.0,25.0,"Michael and Hart, 1970",cyclo,Aromatic & PAHs
2622,cyclohexyl methacrylate,10.18,82227-04-1,C=C(C)C(=O)OC1CCCCC1,7.0,25.0,NIST,alcohol,Oxygenated organics
2623,cyclohexylammonium ion,10.04,123334-13-4,[NH3+]C1CCCCC1,4.0,25.0,NIST,benzene,Aromatic & PAHs
2624,cyclonite,9.04,52441-47-1,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
2625,cyclooctapentylose,9.7,91464-90-3,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC9C(CO)OC(OC1C(O)C2O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
2626,cyclopentane,9.57,286425-38-5,C1CCCC1,7.0,25.0,"Rabani et al., 1974",cyclo,Aromatic & PAHs
2627,cyclopentane,9.653212514,287-92-3,C1CCCC1,,,https://doi.org/10.1021/acsestengg.5c00340,cyclo,Aromatic & PAHs
2628,cyclopentanecarboxylate ion,9.62,22232-26-4,O=C([O-])C1CCCC1,9.0,25.0,NIST,cyclo,Aromatic & PAHs
2629,cyclopentene,9.85,10016-46-3,C1CC=CC1,7.0,25.0,"Soeylemez and Schuler, 1974",cyclo,Aromatic & PAHs
2630,cycloserine,9.95,327064-64-2,NC1CONC1=O,6.5,25.0,"Tanka et al., 1984",amide,Nitrogen-containing organics
2631,cycloserine,9.954242509,68-41-7,C1[C@H](C(=O)NO1)N,,,https://doi.org/10.1021/acsestengg.5c00529,halogeneted,Halogenated organics
2632,cycloserine,10.08,327064-64-2,NC1CONC1=O,10.0,25.0,,amide,Nitrogen-containing organics
2633,cysteic acid,7.72,277316-57-1,N[C@@H](CS(=O)(=O)O)C(=O)O,7.0,25.0,NIST,halogeneted,Halogenated organics
2634,cysteine,10.11,114507-35-6,NC(CS)C(=O)O,1.0,25.0,NIST,halogeneted,Halogenated organics
2635,cysteine,10.2,114507-35-6,NC(CS)C(=O)O,0.4,25.0,NIST,halogeneted,Halogenated organics
2636,cysteine,10.28,114507-35-6,NC(CS)C(=O)O,5.8,25.0,NIST,halogeneted,Halogenated organics
2637,cysteine,10.61,114507-35-6,NC(CS)C(=O)O,7.0,25.0,NIST,halogeneted,Halogenated organics
2638,cystine,9.82,40143-67-7,NC(CSSCC(N)C(=O)O)C(=O)O,2.0,25.0,NIST,halogeneted,Halogenated organics
2639,cystine,9.32,40143-67-7,NC(CSSCC(N)C(=O)O)C(=O)O,6.5,25.0,NIST,halogeneted,Halogenated organics
2640,cystine,10.04,40143-67-7,NC(CSSCC(N)C(=O)O)C(=O)O,1.0,25.0,NIST,halogeneted,Halogenated organics
2641,cytidine,9.52,9025/6/3,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,2.0,25.0,NIST,halogeneted,Halogenated organics
2642,cytidine,9.81,9025/6/3,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,5.6,25.0,NIST,halogeneted,Halogenated organics
2643,cytidine,9.76,9025/6/3,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,7.0,25.0,NIST,halogeneted,Halogenated organics
2644,cytidine,9.66,9025/6/3,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,7.3,25.0,NIST,halogeneted,Halogenated organics
2645,cytidine,9.9,9025/6/3,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,5.3,25.0,NIST,halogeneted,Halogenated organics
2646,cytidine 3'-monophosphate,9.81,85-94-9,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]2O)c(=O)n1,7.0,25.0,NIST,halogeneted,Halogenated organics
2647,cytidine monophosphate,9.4,85-94-9,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,2.0,25.0,NIST,halogeneted,Halogenated organics
2648,cytidine monophosphate,9.67,85-94-9,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,7.0,25.0,NIST,halogeneted,Halogenated organics
2649,cytidine monophosphate,9.69,85-94-9,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,7.3,25.0,NIST,halogeneted,Halogenated organics
2650,cytidine monophosphate,9.64,85-94-9,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,7.5,25.0,NIST,halogeneted,Halogenated organics
2651,cytosine,9.49,9025/5/2,Nc1cc[nH]c(=O)n1,2.0,25.0,NIST,halogeneted,Halogenated organics
2652,cytosine,9.88,9025/5/2,Nc1cc[nH]c(=O)n1,5.0,25.0,"Scholes et al., 1965",halogeneted,Halogenated organics
2653,cytosine,9.79,9025/5/2,Nc1cc[nH]c(=O)n1,5.8,25.0,"Theard et al., 1970",halogeneted,Halogenated organics
2654,cytosine,9.83,9025/5/2,Nc1cc[nH]c(=O)n1,7.0,25.0,"Michaels and Hunt, 1973",halogeneted,Halogenated organics
2655,dalapon,7.86,58811-23-7,CC(Cl)(Cl)C(=O)O,3.4,25.0,NIST,alkane,Aliphatic hydrocarbons
2656,danofloxacin,9.79,1217860-94-0,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,7.0,25.0,Zhong et al.,cyclo,Aromatic & PAHs
2657,deethylatrazine,8.34,6190-65-4,CC(C)NC1=NC(=NC(=N1)N)Cl,7.0,11.0,10.1021/es990724e,alkane,Aliphatic hydrocarbons
2658,deethylatrazine,9.08,6190-65-4,CC(C)NC1=NC(=NC(=N1)N)Cl,7.0,20.0,10.1021/es990724e,alkane,Aliphatic hydrocarbons
2659,deethylatrazine,9.06,6190-65-4,CC(C)NC1=NC(=NC(=N1)N)Cl,7.4,25.0,10.1016/j.cej.2017.05.011,alkane,Aliphatic hydrocarbons
2660,deoxyadenosine monophosphate,9.54,102832-10-0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,6.5,25.0,NIST,cyclo,Aromatic & PAHs
2661,deoxyadenosine monophosphate,9.15,102832-10-0,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,2.0,25.0,NIST,cyclo,Aromatic & PAHs
2662,deoxycytidine monophosphate,9.69,25609-92-1,Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1,7.0,25.0,NIST,halogeneted,Halogenated organics
2663,deoxycytidine monophosphate,9.48,25609-92-1,Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1,2.0,25.0,NIST,halogeneted,Halogenated organics
2664,deoxycytidine monophosphate,9.8,25609-92-1,Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1,4.4,25.0,NIST,halogeneted,Halogenated organics
2665,deoxyglucose,9.45,65187-56-6,OCC1OC(O)CC(O)C1O,8.4,25.0,NIST,diol,Polyfunctional / highly functionalized
2666,deoxyguanosine monophosphate,9.83,312693-67-7,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2667,deoxyinosine monophosphate,9.87,14999-52-1,O=c1nc[nH]c2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
2668,deoxyinosine monophosphate,9.87,14999-52-1,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)C[C@@H]1O,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
2669,deoxyribose,9.36,157049-39-3,O[C@@H]1C[C@H](O)[C@H](O)CO1,7.5,25.0,NIST,halogeneted,Halogenated organics
2670,deoxyribose,9.48,157049-39-3,O[C@@H]1C[C@H](O)[C@H](O)CO1,7.0,25.0,NIST,halogeneted,Halogenated organics
2671,deoxyribose,9.4,157049-39-3,O[C@@H]1C[C@H](O)[C@H](O)CO1,8.4,25.0,NIST,halogeneted,Halogenated organics
2672,deoxyribose 5-phosphate,9.25,102916-66-5,O=P(O)(O)OC[C@H]1O[C@@H](O)C[C@@H]1O,7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
2673,deoxyribose 5-phosphate,9.32,102916-66-5,O=CC[C@H](O)[C@H](O)COP(=O)(O)O,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
2674,deoxyuridine monophosphate,9.46,42155-08-8,O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
2675,desferrioxamine B,10.11,1240913-55-6,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,7.1,25.0,NIST,alkane,Aliphatic hydrocarbons
2676,desisopropyl atrazine,9.35,1007-28-9,CCNC1=NC(=NC(=N1)N)Cl,7.4,25.0,10.1016/j.cej.2017.05.011,alkane,Aliphatic hydrocarbons
2677,desisopropyl atrazine,9.28,1007-28-9,CCNC1=NC(=NC(=N1)N)Cl,7.0,20.0,10.1021/es990724e,alkane,Aliphatic hydrocarbons
2678,desisopropyl atrazine,8.83,1007-28-9,CCNC1=NC(=NC(=N1)N)Cl,7.0,11.0,,alkane,Aliphatic hydrocarbons
2679,di(2-ethylhexyl) phthalate,8.53,50885-87-5,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
2680,di(2-hydroxyethyl) sulfoxide,9.72,184291-72-3,OCC[S](=O)CCO,2.0,25.0,"Veltwisch et al., 1980","sulfide, disulfide",Sulfur-containing organics
2681,di(phenyl)diazene,10.30103,29771-78-6,c1ccc(cc1)N=Nc2ccccc2,,,https://doi.org/10.1021/acs.est.1c05354,benzene,Aromatic & PAHs
2682,di(phenyl)methanone,9.946943271,16911-34-5,O=C(c1ccccc1)c2ccccc2,,,https://doi.org/10.1021/acs.est.1c05678,benzene,Aromatic & PAHs
2683,di-butyl-sulfoxide,9.903089987,13153-06-5,CCCCS(=O)CCCC,,,https://doi.org/10.1021/acs.est.1c05484,"sulfide, disulfide",Sulfur-containing organics
2684,di-butyl-sulfoxide,9.903089987,2168-93-6,CCCCS(=O)CCCC,,,https://doi.org/10.1021/acsestengg.5c00266,"sulfide, disulfide",Sulfur-containing organics
2685,di-ethyl-di-sulfides,10.14612804,110-81-6,CCSSCC,,,https://doi.org/10.1021/acsestengg.5c00258,"sulfide, disulfide",Sulfur-containing organics
2686,di-tert-butyl-sulfoxide,9.72,184291-72-3,CC(C)(C)[S](=O)C(C)(C)C,2.0,25.0,"Veltwisch et al., 1980","sulfide, disulfide",Sulfur-containing organics
2687,di-tert-butylnaphthalenesulfonate ion,10.04,62907-61-3,CC(C)(C)c1ccc2ccc(C(C)(C)C)c(S(=O)(=O)[O-])c2c1.[Na+],7.0,25.0,NIST,cyclo,Aromatic & PAHs
2688,diacetyl peroxide,7.78,85799-10-6,CC(=O)OOC(C)=O,7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
2689,diatrizoate ion,8.85,23548-99-4,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,7.0,25.0,NIST,cyclo,Aromatic & PAHs
2690,diazepam,9.86,439-14-5,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,7.0,25.0,Zhong et al.,benzene,Aromatic & PAHs
2691,diazepam,9.85672889,439-14-5,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,https://doi.org/10.1021/acs.est.1c05552,benzene,Aromatic & PAHs
2692,diazepam,9.857332496,439-14-5,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,,,https://doi.org/10.1021/acsestengg.5c00535,cyclo,Aromatic & PAHs
2693,diazinon,9.92,100155-47-3,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,7.0,20.0,10.1002/jctb.1702,alcohol,Oxygenated organics
2694,dibromo-chloromethane,7.919601024,70750-23-1,ClC(Br)Br,,,https://doi.org/10.1021/acs.est.1c05670,halogeneted,Halogenated organics
2695,dibromo-nitromethane,8.67669361,21272-90-2,[O-][N+](=O)C(Br)Br,,,https://doi.org/10.1021/acs.est.1c05527,halogeneted,Halogenated organics
2696,dibromoacetamide,7.76,598-70-9,NC(=O)C(Br)Br,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2697,dibromoacetamide,7.762678564,598-70-9,NC(=O)C(Br)Br,,,https://doi.org/10.1021/acs.est.1c04376,halogeneted,Halogenated organics
2698,dibromoacetic acid,8.2,631-64-1,O=C(O)C(Br)Br,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2699,dibromoacetic acid,8.204119983,631-64-1,O=C(O)C(Br)Br,,,https://doi.org/10.1021/acs.est.1c05395,halogeneted,Halogenated organics
2700,dibromoacetonitrile,7.58,3252-43-5,N#CC(Br)Br,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2701,dibromoacetonitrile,7.579783597,3252-43-5,N#CC(Br)Br,,,https://doi.org/10.1021/acs.est.1c05422,halogeneted,Halogenated organics
2702,dibromochloroacetaldeyhde,8.72,,O=CC(Cl)(Br)Br,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2703,dibromochloroacetaldeyhde,8.72427587,,O=CC(Cl)(Br)Br,,,https://doi.org/10.1021/acs.est.1c05520,halogeneted,Halogenated organics
2704,dibromochloroacetic acid,7.94,5278-95-5,O=C(O)C(Cl)(Br)Br,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2705,dibromochloroacetic acid,7.943988875,5278-95-5,O=C(O)C(Cl)(Br)Br,,,https://doi.org/10.1021/acs.est.1c04755,halogeneted,Halogenated organics
2706,dibromochloronitromethane,8.18,1184-89-0,O=[N+]([O-])C(Cl)(Br)Br,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2707,dibromochloronitromethane,8.176091259,1184-89-0,O=[N+]([O-])C(Cl)(Br)Br,,,https://doi.org/10.1021/acs.est.1c05119,halogeneted,Halogenated organics
2708,dibromoiodomethane,9.806179974,593-94-2,BrC(Br)I,,,https://doi.org/10.1021/acs.est.1c05110,halogeneted,Halogenated organics
2709,dibromoiodomethane,9.81,593-94-2,BrC(Br)I,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2710,dibromomethane,7.95,4371-77-1,BrCBr,8.5,24.0,"Haag and Yao, 1992",halogeneted,Halogenated organics
2711,dibromomethane,7.995635195,74-95-3,C(Br)Br,,,https://doi.org/10.1021/acsestengg.5c00229,halogeneted,Halogenated organics
2712,dibromomethane,8.0,4371-77-1,BrCBr,3.0,24.0,"Haag and Yao, 1992",halogeneted,Halogenated organics
2713,dibromonitromethane,8.67669361,598-91-4,O=[N+]([O-])C(Br)Br,,,https://doi.org/10.1021/acs.est.1c04747,halogeneted,Halogenated organics
2714,dibromonitromethane,8.67669361,598-91-4,C([N+](=O)[O-])(Br)Br,,,https://doi.org/10.1021/acsestengg.5c00283,halogeneted,Halogenated organics
2715,dibromonitromethane,8.68,598-91-4,[O-][N+](=O)C(Br)Br,7.0,17.0,"Mezyk et al., 2006",halogeneted,Halogenated organics
2716,dibutyl amine,10.26,62695-58-3,CCCCNCCCC,1.0,25.0,Pramanick 1986,alkane,Aliphatic hydrocarbons
2717,dibutyl amine,10.25527251,111-92-2,CCCCNCCCC,,,https://doi.org/10.1021/acsestengg.5c00312,alkane,Aliphatic hydrocarbons
2718,dibutyl phthalate,9.799340549,93952-11-5,CCCCOC(=O)c1ccccc1C(=O)OCCCC,,,https://doi.org/10.1021/acs.est.1c04561,diol,Polyfunctional / highly functionalized
2719,dibutyl phthalate,9.8,93952-11-5,CCCCOC(=O)c1ccccc1C(=O)OCCCC,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
2720,dibutyl sulfoxide,9.9,2168-93-6,CCCC[S](=O)CCCC,2.0,25.0,"Veltwisch et al., 1980","sulfide, disulfide",Sulfur-containing organics
2721,dicamba,9.54,6597-78-0,COc1c(Cl)ccc(Cl)c1C(=O)O,7.0,25.0,Zhong et al.,alcohol,Oxygenated organics
2722,dichloro(triethylenetetramine)cobalt(III) ion,8.43,22541-63-5,Cl[Co+]Cl.NCCNCCNCCN,7.0,25.0,NIST,halogeneted,Halogenated organics
2723,dichloro(triethylenetetramine)cobalt(III) ion,8.45,22541-63-5,Cl[Co+]Cl.NCCNCCNCCN,4.5,25.0,NIST,halogeneted,Halogenated organics
2724,dichloro-nitromethane,8.709269961,40956-61-4,[O-][N+](=O)C(Cl)Cl,,,https://doi.org/10.1021/acs.est.1c04422,halogeneted,Halogenated organics
2725,dichloroacetamide,7.46,98137-00-9,NC(=O)C(Cl)Cl,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2726,dichloroacetate ion,7.96,13425-80-4,O=C([O-])C(Cl)Cl,6.2,25.0,NIST,halogeneted,Halogenated organics
2727,dichloroacetic acid,8.113943352,286367-78-0,O=C(O)C(Cl)Cl,,,https://doi.org/10.1021/acs.est.1c04597,halogeneted,Halogenated organics
2728,dichloroacetic acid,8.11,286367-78-0,O=C(O)C(Cl)Cl,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2729,dichloroacetonitrile,7.397940009,3018-12-0,N#CC(Cl)Cl,,,https://doi.org/10.1021/acs.est.1c05502,halogeneted,Halogenated organics
2730,dichloroacetonitrile,7.4,3018-12-0,N#CC(Cl)Cl,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2731,dichloroethylene,9.58,540-59-0,ClC(Cl)=C,8.6,25.0,Getoff 1991,halogeneted,Halogenated organics
2732,dichloroethylene,9.58,540-59-0,Cl/C=C/Cl,8.6,25.0,NIST,halogeneted,Halogenated organics
2733,dichloroethylene,9.78,540-59-0,Cl/C=C/Cl,6.5,25.0,NIST,halogeneted,Halogenated organics
2734,dichloroethylene,9.83,540-59-0,ClC(Cl)=C,6.5,25.0,"Koester and Asmus, 1971",halogeneted,Halogenated organics
2735,dichloroethylene  (trans),9.643452676,156-60-5,C(=C/Cl)\Cl,,,https://doi.org/10.1021/acsestengg.5c00372,halogeneted,Halogenated organics
2736,dichloroethylene (cis),9.579783597,156-59-2,C(=C\Cl)\Cl,,,https://doi.org/10.1021/acsestengg.5c00371,halogeneted,Halogenated organics
2737,dichloroethylene (cis),9.579783597,156-59-2,Cl/C=C\Cl,,,https://doi.org/10.1021/acs.est.1c05643,halogeneted,Halogenated organics
2738,dichloroethylene (trans),9.643452676,156-60-5,Cl/C=C/Cl,,,https://doi.org/10.1021/acs.est.1c04463,halogeneted,Halogenated organics
2739,dichloroiodomethane,9.81,594-04-7,ClC(Cl)I,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2740,dichloroiodomethane,9.812913357,594-04-7,ClC(Cl)I,,,https://doi.org/10.1021/acs.est.1c05217,halogeneted,Halogenated organics
2741,dichloromethane,7.763427994,1975/9/2,C(Cl)Cl,,,https://doi.org/10.1021/acsestengg.5c00228,alkane,Aliphatic hydrocarbons
2742,dichloromethane,7.95,143824-88-8,ClCCl,8.5,24.0,"Getoff, 1991",halogeneted,Halogenated organics
2743,dichloromethane,7.76,143824-88-8,ClCCl,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
2744,dichloromethane,7.76,143824-88-8,ClCCl,10.0,30.0,"Emmi et al., 1985",halogeneted,Halogenated organics
2745,dichloronitromethane,8.71,7119-89-3,[O-][N+](=O)C(Cl)Cl,7.0,17.0,"Mezyk et al., 2006",halogeneted,Halogenated organics
2746,dichloronitromethane,8.709269961,7119-89-3,O=[N+]([O-])C(Cl)Cl,,,https://doi.org/10.1021/acs.est.1c04366,halogeneted,Halogenated organics
2747,dichloronitromethane,8.709269961,7119-89-3,C([N+](=O)[O-])(Cl)Cl,,,https://doi.org/10.1021/acsestengg.5c00281,halogeneted,Halogenated organics
2748,diclofenac,9.875061263,15307-86-5,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,,,https://doi.org/10.1021/acsestengg.5c00536,halogeneted,Halogenated organics
2749,diclofenac,9.875061263,146607-19-4,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,,https://doi.org/10.1021/acs.est.1c04962,benzene,Aromatic & PAHs
2750,diclofenac ion,10.26,146607-19-4,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,7.2,25.0,NIST,benzene,Aromatic & PAHs
2751,dicofol,9.57,10606-46-9,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,7.0,25.0,Zhong et al.,alcohol,Oxygenated organics
2752,dicyandiamide,6.86,55295-98-2,NC(N)=NC#N,5.0,25.0,"Draganic et al., 1979",halogeneted,Halogenated organics
2753,dicyanoaurate(I) ion,9.72,554-07-4,[Au+].[C-]#N.[C-]#N.[K+],2.0,25.0,NIST,halogeneted,Halogenated organics
2754,dicyanoaurate(I) ion,9.76,554-07-4,[Au+].[C-]#N.[C-]#N.[K+],7.0,25.0,NIST,halogeneted,Halogenated organics
2755,dicyclohexano-18-crown-6,10.0,16069-36-6,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,6.5,25.0,NIST,diol,Polyfunctional / highly functionalized
2756,diethoxy-(4-nitrophenoxy)-sulfanylidenephosphorane,9.989894564,895-92-1,CCO[P](=S)(OCC)Oc1ccc(cc1)[N+]([O-])=O,,,https://doi.org/10.1021/acs.est.1c05529,diol,Polyfunctional / highly functionalized
2757,diethoxymethane,9.204119983,462-95-3,CCOCOCC,,,https://doi.org/10.1021/acsestengg.5c00179,diol,Polyfunctional / highly functionalized
2758,diethoxymethane,9.2,462-95-3,CCOCOCC,9.0,25.0,NIST,diol,Polyfunctional / highly functionalized
2759,"diethyl 2,2'-thiobisacetate",9.08,16002-29-2,CCOC(=O)CSCC(=O)OCC,0.0,25.0,NIST,diol,Polyfunctional / highly functionalized
2760,diethyl disulfide,10.15,126472-37-5,CCSSCC,4.0,25.0,"Bonifacic et al., 1975","sulfide, disulfide",Sulfur-containing organics
2761,diethyl dithiocarbamate ion,10.0,4384-82-1,CCN(CC)C(=S)[S-],9.2,25.0,NIST,"sulfide, disulfide",Sulfur-containing organics
2762,diethyl dithiocarbamate ion,9.9,4384-82-1,CCN(CC)C(=S)[S-],7.0,25.0,NIST,"sulfide, disulfide",Sulfur-containing organics
2763,diethyl malonate,8.81,4303-49-5,CCOC(=O)CC(=O)OCC,7.0,25.0,"Adams et al., 1965",diol,Polyfunctional / highly functionalized
